,country,article_name,revision_id,article_quality,population
461,Uganda,Charles Mayiga,804903944,Start,44.1
462,Uganda,Muteesa I of Buganda,805179937,Stub,44.1
463,Uganda,Mwanga II of Buganda,805289323,Stub,44.1
464,Uganda,Idi Amin,805328243,Stub,44.1
465,Uganda,Irene Muloni,805393764,Stub,44.1
466,Uganda,Gershom Sizomu,805409966,Stub,44.1
467,Uganda,Specioza Kazibwe,805435381,Stub,44.1
468,Uganda,Janet Museveni,805463795,Stub,44.1
469,Uganda,Evelyn Anite,805660978,Stub,44.1
470,Uganda,Betty Amongi,805668648,Stub,44.1
471,Uganda,Cecilia Ogwal,805668810,Stub,44.1
472,Uganda,Doreen Amule,805678630,Stub,44.1
473,Uganda,Muhammad Nsereko,806171535,Stub,44.1
474,Uganda,Betty Nambooze,806171836,Stub,44.1
475,Uganda,Barbara Nekesa Oundo,806276711,Start,44.1
476,Uganda,Oliver Wonekha,806276835,Stub,44.1
477,Uganda,Margaret Zziwa,806337809,Stub,44.1
478,Uganda,Mutesa II of Buganda,806741960,Stub,44.1
479,Uganda,Ignatius K. Musaazi,807146511,Stub,44.1
480,Uganda,Princess Elizabeth Nantale Mulondo,807467793,Stub,44.1
481,Namibia,Template:Namibia-politician-stub,391862409,Start,2.5
482,Namibia,Template:Namibia-mayor-stub,444756008,Stub,2.5
483,Namibia,Karlous Marx Shinohamba,706945392,Stub,2.5
484,Namibia,Dawid Bezuidenhout,714705477,Stub,2.5
485,Namibia,Gabes Shihepo,714887791,Start,2.5
486,Namibia,Themistokles Dudu Murorua,715035025,Start,2.5
487,Namibia,Johannes Nakwafila,715168821,Start,2.5
488,Namibia,Kaire Mbuende,715193056,Start,2.5
489,Namibia,Jhonny Haikella Hakaye,715558961,Stub,2.5
490,Namibia,Rihupisa Justus Kandando,715716890,Stub,2.5
491,Namibia,Sebastian Ignatius ǃGobs,715737685,Stub,2.5
492,Namibia,Hans Booys,716991969,Start,2.5
493,Namibia,Isak Katali,717212350,Start,2.5
494,Namibia,Paulus Kapia,717631584,Start,2.5
495,Namibia,Johannes Isaaks,717961259,Start,2.5
496,Namibia,Usko Nghaamwa,719244071,Start,2.5
497,Namibia,Nangolo Ithete,719408472,Stub,2.5
498,Namibia,Solomon Witbooi,719434480,Start,2.5
499,Namibia,Willem Appollus,719595059,Start,2.5
500,Namibia,Reggie Diergaardt,719824825,C,2.5
501,Namibia,Hadino Hishongwa,719949040,Stub,2.5
502,Namibia,Erastus Tjejamba,720139575,Start,2.5
503,Namibia,Gottlob Mbaukua,720139591,Stub,2.5
504,Namibia,Ambrosius Haingura,721140900,Start,2.5
505,Namibia,John Shaetonhodi,721902067,Start,2.5
506,Namibia,Theofelus Eiseb,725653685,Start,2.5
507,Namibia,Hilma Nicanor,725836779,Start,2.5
508,Namibia,Johan de Waal,726241234,Start,2.5
509,Namibia,Leon Jooste,726241279,Start,2.5
510,Namibia,Eben van Zijl,726241614,Stub,2.5
511,Namibia,Kalla Gertze,726549300,Start,2.5
512,Namibia,Festus Ueitele,726575925,Start,2.5
513,Namibia,Moses Amweelo,726634885,Stub,2.5
514,Namibia,Paul Smit,726685653,Stub,2.5
515,Namibia,Alpheus Muheua,726826653,Stub,2.5
516,Namibia,Tjekero Tweya,732970610,C,2.5
517,Namibia,Lawrence Sampofu,735098018,C,2.5
518,Namibia,Marten Kapewasha,736632076,Stub,2.5
519,Namibia,Mose Penaani Tjitendero,737894808,C,2.5
520,Namibia,Clemens Kashuupulwa,739326407,Stub,2.5
521,Namibia,Muesee Kazapua,742567576,Stub,2.5
522,Namibia,Jan de Wet,749312888,Stub,2.5
523,Namibia,Auguste Xoagus,749384677,Start,2.5
524,Namibia,Arnold Tjihuiko,749557521,C,2.5
525,Namibia,Hafeni Ndemula,750064392,Start,2.5
526,Namibia,Billy Mwaningange,750168721,Start,2.5
527,Namibia,Thimoteus Tjamuaha,750423258,Start,2.5
528,Namibia,Ignatius Shixwameni,756962215,Start,2.5
529,Namibia,Hansina Christiaan,757074156,Stub,2.5
530,Namibia,Elma Dienda,757074197,C,2.5
531,Namibia,Clara Gowases,757074271,Start,2.5
532,Namibia,Petrina Haingura,757074308,Stub,2.5
533,Namibia,Agnes Kafula,757075026,Start,2.5
534,Namibia,Rosa Kavara,757075263,Start,2.5
535,Namibia,Ngohauvi Lydia Kavetu,757075306,Start,2.5
536,Namibia,Agnes Limbo,757075328,Start,2.5
537,Namibia,Teopolina Mushelenga,757075486,C,2.5
538,Namibia,Pashukeni Shoombe,757076190,C,2.5
539,Namibia,Katrina Hanse-Himarwa,757565608,Start,2.5
540,Namibia,Henock Kankoshi,757916897,Start,2.5
541,Namibia,Ida Hoffmann,758853149,Start,2.5
542,Namibia,Sirkka Ausiku,763773708,C,2.5
543,Namibia,Royal /Ui/o/oo,765635399,B,2.5
544,Namibia,Andrew Matjila,767169616,Start,2.5
545,Namibia,Nathaniel Maxuilili,768127257,Start,2.5
546,Namibia,Richard Kamwi,768705466,Start,2.5
547,Namibia,Joel Kaapanda,768706125,C,2.5
548,Namibia,Rebecca Ndjoze-Ojo,768706805,C,2.5
549,Namibia,Pohamba Shifeta,768706876,Start,2.5
550,Namibia,Uahekua Herunga,768707364,Start,2.5
551,Namibia,Silvia Makgone,768707856,Start,2.5
552,Namibia,Uilika Nambahu,768797762,Start,2.5
553,Namibia,Pauline Dempers,768809413,Start,2.5
554,Namibia,Kovambo Nujoma,768878536,Start,2.5
555,Namibia,Penehupifo Pohamba,770535053,Start,2.5
556,Namibia,Hendrik Witbooi (politician),772596247,Start,2.5
557,Namibia,Ben Amathila,773039495,C,2.5
558,Namibia,Heiko Lucks,773070957,C,2.5
559,Namibia,Netumbo Nandi-Ndaitwah,773073864,Start,2.5
560,Namibia,Erasmus Hendjala,773588389,Stub,2.5
561,Namibia,Cornelius Thuhageni Njoba,774841020,Stub,2.5
562,Namibia,Jurie Viljoen,777857622,Stub,2.5
563,Namibia,Kandy Nehova,778252266,Stub,2.5
564,Namibia,Laura McLeod-Katjirua,779986740,Stub,2.5
565,Namibia,Lempy Lucas,780240233,Stub,2.5
566,Namibia,Jager Afrikaner,781797749,Stub,2.5
567,Namibia,Jan Jonker Afrikaner,781797819,Stub,2.5
568,Namibia,Usutuaije Maamberua,782432741,Stub,2.5
569,Namibia,Lucia Witbooi,782487405,Stub,2.5
570,Namibia,Philemon Moongo,782702063,Stub,2.5
571,Namibia,Margaret Mensah-Williams,783424239,Start,2.5
572,Namibia,Marlene Mungunda,783659445,Stub,2.5
573,Namibia,Matheus Shikongo,783936425,Start,2.5
574,Namibia,Hendrina Afrikaner,785009070,Stub,2.5
575,Namibia,Nickey Iyambo,785237742,Start,2.5
576,Namibia,Willem Konjore,785239830,Stub,2.5
577,Namibia,Christian Afrikaner,785267613,Start,2.5
578,Namibia,Manasse ǃNoreseb,787159099,Stub,2.5
579,Namibia,Emil Appolus,787547117,Stub,2.5
580,Namibia,Saara Kuugongelwa,787813373,Stub,2.5
581,Namibia,Bernhardt Esau,787890930,Stub,2.5
582,Namibia,John Pandeni,788618481,Stub,2.5
583,Namibia,Loide Kasingo,788620617,Stub,2.5
584,Namibia,Anton von Wietersheim,789457805,Stub,2.5
585,Namibia,Emma Tuahepa,789936651,Stub,2.5
586,Namibia,Template:Namibian-politician-stub,789946235,Stub,2.5
587,Namibia,Asser Mbai,789979998,Stub,2.5
588,Namibia,Piet van der Walt,790732456,Stub,2.5
589,Namibia,Tom Alweendo,790926872,Stub,2.5
590,Namibia,Jeremia Nambinga,790971471,Stub,2.5
591,Namibia,Lucia Basson,791521544,Stub,2.5
592,Namibia,Monica Geingos,792295818,Start,2.5
593,Namibia,Albert Kawana,792363345,Stub,2.5
594,Namibia,Buddy Wentworth,792553915,Stub,2.5
595,Namibia,Bernadus Swartbooi,792730125,Start,2.5
596,Namibia,Sophia Shaningwa,793644087,Stub,2.5
597,Namibia,Clemens Kapuuo,794649810,Start,2.5
598,Namibia,Joseph Obgeb Jimmy,797028914,Stub,2.5
599,Namibia,Andreas Shipanga,797218947,Stub,2.5
600,Namibia,Hermanus Beukes,797219044,Stub,2.5
601,Namibia,Elaine Trepper,797422099,Stub,2.5
602,Namibia,Anton Lubowski,797926029,Start,2.5
603,Namibia,John Ya-Otto,798445586,Stub,2.5
604,Namibia,Peya Mushelenga,798678085,Start,2.5
605,Namibia,Rosa Namises,798722629,Start,2.5
606,Namibia,Mohammed Stuart,799023818,Stub,2.5
607,Namibia,David Namwandi,799202571,Stub,2.5
608,Namibia,Dawid Boois,799283073,Start,2.5
609,Namibia,Nora Schimming-Chase,799298806,Stub,2.5
610,Namibia,Peter Naholo,799511171,Stub,2.5
611,Namibia,Monica Nashandi,799557543,Stub,2.5
612,Namibia,Sakaria Nashandi,799557683,Stub,2.5
613,Namibia,Penda Ya Ndakolo,799557832,Stub,2.5
614,Namibia,Wilfried Emvula,799559369,Stub,2.5
615,Namibia,Elia Kaiyamo,799560238,Stub,2.5
616,Namibia,Marx Nekongo,799561144,Start,2.5
617,Namibia,Priscilla Beukes,799566361,Stub,2.5
618,Namibia,Philemon Malima,799949216,Start,2.5
619,Namibia,Rosalia Nghidinwa,800002912,Start,2.5
620,Namibia,Rudolph Kamburona,800014905,Start,2.5
621,Namibia,Samuel Mbambo,800067483,Stub,2.5
622,Namibia,Brendan Simbwaye,800092405,Start,2.5
623,Namibia,First Lady of Namibia,800356701,Stub,2.5
624,Namibia,Doreen Sioka,800360997,Start,2.5
625,Namibia,Steve Bezuidenhout,800697620,Start,2.5
626,Namibia,Erastus Uutoni,801845003,Stub,2.5
627,Namibia,Pendukeni Iivula-Ithana,803055843,Stub,2.5
628,Namibia,Nehale Mpingana,803403039,Stub,2.5
629,Namibia,John Mabuku,804447986,C,2.5
630,Namibia,Libertina Amathila,804939484,Stub,2.5
631,Namibia,Frans Indongo,804964495,Stub,2.5
632,Namibia,Eric Biwa,804964895,GA,2.5
633,Namibia,Steve Mogotsi,805008003,Start,2.5
634,Namibia,Clara Bohitile,805008074,Start,2.5
635,Namibia,Michael Goreseb,805053642,Start,2.5
636,Namibia,Lydia Katjita,805054018,Start,2.5
637,Namibia,Asser Kuveri Kapere,805055267,Start,2.5
638,Namibia,Immanuel Ngatjizeko,805120872,Start,2.5
639,Namibia,Elijah Ngurare,805772941,Stub,2.5
640,Namibia,Sacky Shanghala,805855320,Stub,2.5
641,Namibia,Angelika Muharukua,805981237,Stub,2.5
642,Namibia,Martin Andjaba,806653470,Stub,2.5
643,Namibia,Jonker Afrikaner,806995404,Stub,2.5
644,Namibia,Kanuni (hompa),807120122,Stub,2.5
645,Namibia,Gustaphine Tjombe,807168546,Stub,2.5
646,Nigeria,Template:Nigeria-politician-stub,391862819,Stub,195.9
647,Nigeria,Template:Nigeria-diplomat-stub,548342756,Start,195.9
648,Nigeria,Template:Nigeria-activist-stub,563278068,Stub,195.9
649,Nigeria,Aliyu Ibrahim Gebi,639021339,Stub,195.9
650,Nigeria,Azeez Issa Adesiji,671511760,Stub,195.9
651,Nigeria,Salisu Buhari,677435096,C,195.9
652,Nigeria,Template:RiversState-politician-stub,683127263,Stub,195.9
653,Nigeria,Template:Abia State-politician-stub,683996491,C,195.9
654,Nigeria,Igwe Aja-Nwachukwu,691389889,Stub,195.9
655,Nigeria,Christopher Nwankwo,696479863,Stub,195.9
656,Nigeria,Henry Ajomale,704094181,Start,195.9
657,Nigeria,Kolapo Ishola,704235837,Stub,195.9
658,Nigeria,Philip O. Emafo,704719275,Start,195.9
659,Nigeria,Gidado dan Laima,705586751,C,195.9
660,Nigeria,Jolly Nyame,706146554,Stub,195.9
661,Nigeria,Michael Botmang,709667983,Start,195.9
662,Nigeria,Aliyu Musa,710281144,Start,195.9
663,Nigeria,Suleiman Takuma,710317252,Stub,195.9
664,Nigeria,Igwegbe Odum,710422165,Stub,195.9
665,Nigeria,Isaac Shaahu,710510120,C,195.9
666,Nigeria,Ahmed Musa (politician),710510264,Stub,195.9
667,Nigeria,John Kadiya,710510671,Stub,195.9
668,Nigeria,Mahmud Tukur,710518211,Stub,195.9
669,Nigeria,Dapo Sarumi,710533184,Start,195.9
670,Nigeria,Abraham Imogie,710533207,Stub,195.9
671,Nigeria,Adelusi Adeluyi,710533503,Stub,195.9
672,Nigeria,Samuel Edem,710985648,Start,195.9
673,Nigeria,Jacob Obande,711417189,Start,195.9
674,Nigeria,Abba Habib,711545907,Stub,195.9
675,Nigeria,Ganiyu Dawodu,711978679,Start,195.9
676,Nigeria,Wahab Goodluck,712081212,Start,195.9
677,Nigeria,Eddie Mbadiwe,712155706,Stub,195.9
678,Nigeria,George Agbazika Innih,712289148,Start,195.9
679,Nigeria,Oluseyi Bajulaiye,712500159,Stub,195.9
680,Nigeria,Vincent Eze Ogbulafor,714196192,Stub,195.9
681,Nigeria,Joseph Tarka,715792629,C,195.9
682,Nigeria,Peter Onu,716145017,Start,195.9
683,Nigeria,Ayisha Osori,717055090,Stub,195.9
684,Nigeria,Chukwuemeka Ujam,717185387,Start,195.9
685,Nigeria,Mamuda Aliyu Shinkafi,717224947,Start,195.9
686,Nigeria,Steven Lawani,717363689,Stub,195.9
687,Nigeria,John Ewerekumoh Yeri,717535392,Stub,195.9
688,Nigeria,Sani Ndanusa,717537537,Start,195.9
689,Nigeria,Musa Inuwa,717577322,Stub,195.9
690,Nigeria,Shehu Kangiwa,717579914,Start,195.9
691,Nigeria,Usman Faruk,717587144,Start,195.9
692,Nigeria,Mike Attah,717587540,Start,195.9
693,Nigeria,Datti Abubakar,717588432,Start,195.9
694,Nigeria,John Kpera,717589198,Start,195.9
695,Nigeria,Mustapha Ismail,717595920,Start,195.9
696,Nigeria,Joe Kalu-Igboama,717595956,Stub,195.9
697,Nigeria,Tanko Zubairu,717597698,Start,195.9
698,Nigeria,Sunday Tuoyo,717601015,Start,195.9
699,Nigeria,Sunday Abiodun Olukoya,717602204,Stub,195.9
700,Nigeria,Tony Ene Asuquo,717628113,Stub,195.9
701,Nigeria,Chukwuemeka Chikelu,717711844,Start,195.9
702,Nigeria,Broderick Bozimo,717802214,Stub,195.9
703,Nigeria,Olu Agunloye,717872176,Stub,195.9
704,Nigeria,Saidu Barda,718146373,Start,195.9
705,Nigeria,Werinipre Seibarugo,718210388,Stub,195.9
706,Nigeria,Musa Usman,718225373,Stub,195.9
707,Nigeria,Omoniyi Caleb Olubolade,718461820,Start,195.9
708,Nigeria,Sefiu Adegbenga Kaka,719905993,Stub,195.9
709,Nigeria,Kingsley Esiso,720011103,Stub,195.9
710,Nigeria,Ikeje Asogwa,720083087,Start,195.9
711,Nigeria,Ignatius Olisemeka,720161941,Stub,195.9
712,Nigeria,Alhaji Hassan Dalhat,721581071,Stub,195.9
713,Nigeria,Maurice Ekpenyong,722438087,Stub,195.9
714,Nigeria,Joshua M. Lidani,722467684,Stub,195.9
715,Nigeria,Haliru Dantoro,722859616,Stub,195.9
716,Nigeria,Patrick Ekpotu,723745966,Stub,195.9
717,Nigeria,Saviour Friday Udoh,725060895,Stub,195.9
718,Nigeria,Ibrahim Dasuki Jalo-Waziri,725377530,Start,195.9
719,Nigeria,Stephen Oluwole Awokoya,725642924,Start,195.9
720,Nigeria,Yinka Durosinmi,725668970,Start,195.9
721,Nigeria,Mahmud Shinkafi,726805368,Stub,195.9
722,Nigeria,Muhammed K. Abubakar,726818559,Stub,195.9
723,Nigeria,Nduese Essien,726818744,Start,195.9
724,Nigeria,Oladapo Afolabi,727741721,Start,195.9
725,Nigeria,Lloyd Chukwuemeka,730632839,Stub,195.9
726,Nigeria,Jerry Needam,730842731,Stub,195.9
727,Nigeria,Ojo Maduekwe,731021539,Start,195.9
728,Nigeria,Clifford Ohiagu,731276297,Stub,195.9
729,Nigeria,Njoku Nnamdi,731276344,Stub,195.9
730,Nigeria,Iheanacho Obioma,731276359,Stub,195.9
731,Nigeria,Uchechukwu N. Maduako,731276379,Stub,195.9
732,Nigeria,Anthony Eze Enwereuzor,731276422,Stub,195.9
733,Nigeria,Macebuh Chinonyerem,731276452,Stub,195.9
734,Nigeria,Nwakanwa Chimaobi,731276490,Stub,195.9
735,Nigeria,Ameh Ebute,731276619,Stub,195.9
736,Nigeria,Tanimowo Ogunlesi,731579887,Stub,195.9
737,Nigeria,Raphael Nomiye,732432078,Start,195.9
738,Nigeria,Elizabeth Ativie,737060177,Start,195.9
739,Nigeria,Achike Udenwa,737673853,Stub,195.9
740,Nigeria,Michael O. Chinda,737771495,Stub,195.9
741,Nigeria,Martins Amaewhule,737781073,Stub,195.9
742,Nigeria,Frank Eke,737787109,Stub,195.9
743,Nigeria,Sarafa Tunji Ishola,739125240,Start,195.9
744,Nigeria,John Mark Inienger,739129789,Start,195.9
745,Nigeria,Adamu Waziri,739175973,Start,195.9
746,Nigeria,Abubakar Sadiq A. Mohammed,739176020,Stub,195.9
747,Nigeria,Aliyu Obaje,740306640,Stub,195.9
748,Nigeria,L. A. Fabunmi,740447269,Stub,195.9
749,Nigeria,Temi Ejoor,741172432,Stub,195.9
750,Nigeria,John Yakubu,742117154,Stub,195.9
751,Nigeria,Boniface S. Emerengwa,742243239,Stub,195.9
752,Nigeria,Abdullahi Balarabe Salame,742594594,Stub,195.9
753,Nigeria,Patrick Koshoni,742684693,Start,195.9
754,Nigeria,Samuel Ogeh,743083415,Stub,195.9
755,Nigeria,Tatari Ali,743190896,Start,195.9
756,Nigeria,Odigha Odigha,743856621,Stub,195.9
757,Nigeria,Aminu Safana,743862677,Stub,195.9
758,Nigeria,Mohammed Bello Adoke,744087654,Start,195.9
759,Nigeria,Samuel Bassey,744117777,Start,195.9
760,Nigeria,Oluyemi Adeniji,744916250,Start,195.9
761,Nigeria,Oseleye Ojuka,745439794,Stub,195.9
762,Nigeria,Edwin Ume-Ezeoke,745595238,Stub,195.9
763,Nigeria,Raymond Njoku,745786235,Start,195.9
764,Nigeria,Tunji Otegbeye,746273474,C,195.9
765,Nigeria,Aminu Bashir Wali,746438262,Start,195.9
766,Nigeria,Bashir Yuguda,746534137,Stub,195.9
767,Nigeria,Frank Ajobena,746565081,Stub,195.9
768,Nigeria,Yarima Ibrahim,746756722,Stub,195.9
769,Nigeria,Sylvester Ugoh,747244277,Stub,195.9
770,Nigeria,National Security Advisor (Nigeria),747988410,Stub,195.9
771,Nigeria,Louis Mbanefo,748101471,C,195.9
772,Nigeria,Olugbenga Ashiru,748515743,Stub,195.9
773,Nigeria,Nuhu Bamalli,748633284,Stub,195.9
774,Nigeria,"List of Governors of Northern Region, Nigeria",751053462,Stub,195.9
775,Nigeria,Adejoke Orelope-Adefulire,751780937,Stub,195.9
776,Nigeria,Remi Babalola,752461243,Start,195.9
777,Nigeria,Onaolapo Soleye,752630175,Stub,195.9
778,Nigeria,Dahiru Mohammed,753093526,Start,195.9
779,Nigeria,Dan Nwanyanwu,753193542,Start,195.9
780,Nigeria,Sebastian Okechukwu Mezu,753200315,Start,195.9
781,Nigeria,James Shaibu Barka,753201175,Start,195.9
782,Nigeria,Danburam Abubakar Nuhu,753215523,Start,195.9
783,Nigeria,Tanko Yakasai,753870254,Stub,195.9
784,Nigeria,Ayo Fasanmi,755225924,Stub,195.9
785,Nigeria,Timothy Shelpidi,755597113,Stub,195.9
786,Nigeria,Feyisetan Fayose,756222460,Stub,195.9
787,Nigeria,Eme Okoro,756322600,Stub,195.9
788,Nigeria,Chukwuemeka Ngozichineke Wogu,756392289,Start,195.9
789,Nigeria,Sadiya Umar Farouq,756592132,Start,195.9
790,Nigeria,Ibrahim Bunu,756731872,Start,195.9
791,Nigeria,Mojisola Adekunle-Obasanjo,756827056,Stub,195.9
792,Nigeria,Yetunde Onanuga,756833464,Stub,195.9
793,Nigeria,Musa Mohammed Sada,757006942,Stub,195.9
794,Nigeria,Ebun Oyagbola,757336511,Start,195.9
795,Nigeria,Tejumade Alakija,757338458,Start,195.9
796,Nigeria,Gbolahan Olusegun Yishawu,757463566,Stub,195.9
797,Nigeria,Chinwe Obaji,757540500,Start,195.9
798,Nigeria,Fidelis Makka,757551494,Start,195.9
799,Nigeria,Fidelia Njeze,757562345,Start,195.9
800,Nigeria,Helen Esuene,757563136,Start,195.9
801,Nigeria,Manuela George-Izunwa,757613940,C,195.9
802,Nigeria,Ruqayyah Ahmed Rufa'i,757616922,Start,195.9
803,Nigeria,Clever Ikisikpo,757765871,Start,195.9
804,Nigeria,Samuel Adesina,757792473,Stub,195.9
805,Nigeria,Wilberforce Juta,757814345,Start,195.9
806,Nigeria,Mohammed Lawal,758372520,Start,195.9
807,Nigeria,Labaran Maku,758525626,Start,195.9
808,Nigeria,Nkechi Ikpeazu,758541021,Start,195.9
809,Nigeria,Mamman Kontagora,759171415,Start,195.9
810,Nigeria,Lamidi Adedibu,759508235,Start,195.9
811,Nigeria,Sarah Jibril,759698330,C,195.9
812,Nigeria,Ahmad Babba Kaita,760030043,Stub,195.9
813,Nigeria,Leo Segun Ajiborisha,760064451,Start,195.9
814,Nigeria,Deputy President of the Nigerian Senate,760126403,Stub,195.9
815,Nigeria,Walter Feghabo,760163064,Stub,195.9
816,Nigeria,Akanbi Oniyangi,760390131,Stub,195.9
817,Nigeria,Willie Obiano,760603745,Start,195.9
818,Nigeria,Chukwuebuka Anisiobi,761658964,Stub,195.9
819,Nigeria,Mohammed Kumalia,762063203,Stub,195.9
820,Nigeria,Gaius Obaseki,762106197,Start,195.9
821,Nigeria,Abd al-Qadir (Sokoto),762195257,Stub,195.9
822,Nigeria,Olugbenga Onaolapo Obadara,762379856,Stub,195.9
823,Nigeria,Ahmed Aboki Abdullahi,762496894,Stub,195.9
824,Nigeria,Friday Osanebi,762732359,Start,195.9
825,Nigeria,Abdulkadir Kure,763271950,Stub,195.9
826,Nigeria,Kande Balarabe,763593394,Stub,195.9
827,Nigeria,Richard Okonye,763681992,Start,195.9
828,Nigeria,Sabo Bakin Zuwo,763697656,Start,195.9
829,Nigeria,Mamman Shata,763883697,Start,195.9
830,Nigeria,Felix Hyatt,763999983,Stub,195.9
831,Nigeria,Zacheus Chukwukaelo Obi,764970868,Stub,195.9
832,Nigeria,Michael Opeyemi Bamidele,765023792,Start,195.9
833,Nigeria,Akachukwu Sullivan Nwankpo,765041723,C,195.9
834,Nigeria,Lekan Salami,765049939,Start,195.9
835,Nigeria,Moses Da Rocha,765260051,Start,195.9
836,Nigeria,Oluwaseyi Makinde,765263822,C,195.9
837,Nigeria,Yusuf Musa Nagogo,765273612,Start,195.9
838,Nigeria,Saidu Samaila Sambawa,765320219,Start,195.9
839,Nigeria,Segun Abraham,765563643,Start,195.9
840,Nigeria,Bukar Shaib,766493465,Stub,195.9
841,Nigeria,Alhaji Yahaya Madawaki,766945320,Start,195.9
842,Nigeria,Gabriel Suswam,767628905,Start,195.9
843,Nigeria,Sir Jude Ejiogu,768045378,Stub,195.9
844,Nigeria,Sheikh Ahmed Abdullah,768212416,Start,195.9
845,Nigeria,Samson Omeruah,768292967,Start,195.9
846,Nigeria,Dabo Aliyu,768440728,Stub,195.9
847,Nigeria,Ibrahim Kazaure,768484304,Stub,195.9
848,Nigeria,Josaiah Ndubuisi Wachuku,768489794,Stub,195.9
849,Nigeria,Bassey Asuquo,768587573,Stub,195.9
850,Nigeria,Michael Otedola,768611476,Start,195.9
851,Nigeria,Clem Ohameze,768747977,Start,195.9
852,Nigeria,Hadiza Bala Usman,769343495,Start,195.9
853,Nigeria,Abubakar Malami,769900146,Start,195.9
854,Nigeria,Ifeanyi Ugwuanyi,770052156,Start,195.9
855,Nigeria,Steve Ayorinde,770262490,Start,195.9
856,Nigeria,Richard Akinjide,770262534,Start,195.9
857,Nigeria,Sirika Hadi,771454540,Start,195.9
858,Nigeria,Ahmed Idris,771500609,Stub,195.9
859,Nigeria,Grace Ekpiwhre,771833733,Start,195.9
860,Nigeria,Victor Akande,772191879,Stub,195.9
861,Nigeria,Eziuche Ubani,772363251,Start,195.9
862,Nigeria,Isyaku Ibrahim,772366075,Start,195.9
863,Nigeria,Rilwanu Lukman,772635428,C,195.9
864,Nigeria,Edmund Daukoru,772635472,Start,195.9
865,Nigeria,Augustus Aikhomu,772962322,Start,195.9
866,Nigeria,Felix A. Obuah,773417427,Start,195.9
867,Nigeria,Mike Akhigbe,773596602,Start,195.9
868,Nigeria,Omotayo Oduntan,773766121,Stub,195.9
869,Nigeria,Amal Pepple,773923186,Start,195.9
870,Nigeria,Haliru Zakari Jikantoro,774077595,Stub,195.9
871,Nigeria,Virginia Etiaba,774143828,Start,195.9
872,Nigeria,John Nnia Nwodo,774178817,Start,195.9
873,Nigeria,Samuel Ikon,774250291,Start,195.9
874,Nigeria,Ishaya Mark Aku,774378994,Start,195.9
875,Nigeria,Ibrahim Gusau,774470803,Stub,195.9
876,Nigeria,Idris Waziri,774519887,Stub,195.9
877,Nigeria,Stephen Oru,774657494,Start,195.9
878,Nigeria,Donald Duke,775247499,Start,195.9
879,Nigeria,Magaji Muhammed,775487584,Stub,195.9
880,Nigeria,Henry Okon Archibong,775705253,Stub,195.9
881,Nigeria,Janet Nwadiogo Mokelu,776130152,Start,195.9
882,Nigeria,Philip Shaibu,776318059,Start,195.9
883,Nigeria,Jereton Mariere,776503248,Start,195.9
884,Nigeria,Reynolds Bekinbo Dagogo-Jack,776690769,C,195.9
885,Nigeria,Mudasiru Oyetunde Hussein,776822971,Start,195.9
886,Nigeria,List of ambassadors of Nigeria,776971035,Stub,195.9
887,Nigeria,John Okechukwuemeka,777156398,Start,195.9
888,Nigeria,Joy Ogwu,777639961,Start,195.9
889,Nigeria,Stephen Akiga,777804573,Start,195.9
890,Nigeria,Adedeji Adeleke,777928073,Stub,195.9
891,Nigeria,Isa Yuguda,778076626,Start,195.9
892,Nigeria,Kashim Ibrahim-Imam,778399850,Start,195.9
893,Nigeria,Kayode Otitoju,778492762,Start,195.9
894,Nigeria,Kema Chikwe,778591078,Start,195.9
895,Nigeria,Olusegun Olutoyin Aganga,779173965,C,195.9
896,Nigeria,Rita Akpan,779397776,Start,195.9
897,Nigeria,Aishat Ismail,779397867,Start,195.9
898,Nigeria,Maryam Ciroma,779397948,Start,195.9
899,Nigeria,Saudatu Bungudu,779398071,Stub,195.9
900,Nigeria,Jerry Gana,779398200,Start,195.9
901,Nigeria,Salamatu Hussaini Suleiman,779398347,Start,195.9
902,Nigeria,Josephine Anenih,779398522,Start,195.9
903,Nigeria,Khairat Abdulrazaq-Gwadabe,779398761,Start,195.9
904,Nigeria,Patricia Akwashiki,779399917,Start,195.9
905,Nigeria,Iyabo Anisulowo,779400398,Start,195.9
906,Nigeria,Kofoworola Bucknor,779408691,Stub,195.9
907,Nigeria,Mbonu Ojike,779424593,C,195.9
908,Nigeria,Badaru Abubakar,779439478,Start,195.9
909,Nigeria,Abubakar Mohammed,779487320,Stub,195.9
910,Nigeria,Adamu Garba Talba,779487343,Start,195.9
911,Nigeria,Ahmed Muhammad Maccido,779487453,Stub,195.9
912,Nigeria,Akinlabi Olasunkanmi,779487474,Start,195.9
913,Nigeria,Andrew Babalola,779487494,Stub,195.9
914,Nigeria,Audu Idris Umar,779487581,Start,195.9
915,Nigeria,Baba Tela,779487593,Start,195.9
916,Nigeria,Ben-Collins Ndu,779487623,Start,195.9
917,Nigeria,Dahiru Bako Gassol,779487749,Stub,195.9
918,Nigeria,Festus Olabode Ola,779487894,Stub,195.9
